BlueID,RedID,Blue_Elixir_Leaked,Red_Elixir_Leaked,Win
VYVVRG82J,UGYUVRQC8,0.59,0.0,0
VYVVRG82J,22YUVG92P,26.67,8.93,0
VYVVRG82J,209V9G2PGG,0.46,0.46,1
VYVVRG82J,20PY20QJYV,0.75,0.0,1
VYVVRG82J,VYUQC9C9G,0.32,0.0,0
VYVVRG82J,VLQP9R8CC,0.82,17.96,1
VYVVRG82J,VRQ92RGJR,1.17,5.29,1
VYVVRG82J,209CCCGQG9,1.09,3.42,0
VYVVRG82J,VURLP9RYC,0.0,0.5,1
VYVVRG82J,20JLLQ9GV0,1.0,1.61,1
VYVVRG82J,V9RCLPRR9,0.71,1.53,1
VYVVRG82J,VYJ98L8RQ,1.1,5.72,0
VYVVRG82J,VPLGYJ8RG,0.07,0.41,1
VYVVRG82J,VUV9JL0Y9,0.18,2.36,1
VYVVRG82J,CVVUV20P2,0.18,8.53,1
VYVVRG82J,J9UCPLPL8,0.46,0.0,0
VYVVRG82J,208YJYRG9U,0.93,22.75,1
208YJYRG9U,VYJR2QQV0,18.25,1.19,0
208YJYRG9U,20VYC0GCCQ,0.0,1.38,1
208YJYRG9U,20CGP8LL8Q,11.41,6.56,0
208YJYRG9U,20Y8UV0PVC,5.14,0.64,1
208YJYRG9U,20Y8R0PU9Y,10.3,1.19,0
208YJYRG9U,20Y8R22Q88,3.43,7.13,0
208YJYRG9U,V9GUQ8VL0,19.77,0.06,0
208YJYRG9U,20Y8JYPP89,0.0,3.8,0
208YJYRG9U,20Y8RU2PV8,18.39,3.19,0
208YJYRG9U,20Y8JYGRQJ,24.9,1.39,0
208YJYRG9U,209JGQJ99J,7.46,18.12,0
208YJYRG9U,V80CRLYVL,0.85,1.08,1
208YJYRG9U,20Y8CQRUQQ,6.88,0.85,0
208YJYRG9U,UPRL29RR2,1.19,0.0,0
208YJYRG9U,CRL0LCUJY,8.29,5.96,0
208YJYRG9U,VPYJV22VC,0.23,6.74,1
208YJYRG9U,VY2UULGCY,6.6,3.99,0
208YJYRG9U,209U9VGUPL,3.06,3.63,1
208YJYRG9U,VPYCJQYUQ,1.35,8.53,1
208YJYRG9U,20UQUCG99J,0.87,5.41,1
208YJYRG9U,VPYCJP88G,54.59,13.59,0
208YJYRG9U,209UUR0VC9,1.55,3.43,1
208YJYRG9U,209UQVCGCV,2.26,3.95,1
208YJYRG9U,20J9U2UU0R,1.19,3.66,1
208YJYRG9U,209VRYRJ22,1.41,5.67,1
208YJYRG9U,20LGG9V0CQ,1.48,11.06,1
208YJYRG9U,209UULGY92,1.66,6.96,0
208YJYRG9U,VVPL8RCL2,10.5,2.43,0
208YJYRG9U,209URU0LQY,6.59,2.46,0
209URU0LQY,2098YCC098,2.72,0.0,0
209URU0LQY,VLQ2VRLJJ,8.13,3.81,0
VLQ2VRLJJ,Y88JJRPUG,5.75,0.0,0
VLQ2VRLJJ,20R9V8CYV9,5.41,0.28,0
VLQ2VRLJJ,20Y8VRRGJU,0.67,0.77,1
VLQ2VRLJJ,20YUYVR00V,10.35,7.86,0
VLQ2VRLJJ,UYGC02LJU,0.25,0.0,1
VLQ2VRLJJ,20Y8VULQL2,10.41,4.74,1
VLQ2VRLJJ,VLVLLJ2PL,0.0,0.0,1
VLQ2VRLJJ,VYRCJL9G8,0.0,0.89,1
VLQ2VRLJJ,CUPU2LG0J,6.39,0.0,0
VLQ2VRLJJ,20CG0YQYGU,7.06,1.84,1
VLQ2VRLJJ,VYQUUCQPC,1.84,1.21,1
VLQ2VRLJJ,20YUP2YPGP,5.12,20.4,0
VLQ2VRLJJ,20J8QRUVQL,0.0,0.39,1
VLQ2VRLJJ,200G2YCR8P,0.0,1.35,1
VLQ2VRLJJ,200Q02RGUU,0.0,3.16,0
VLQ2VRLJJ,20Y8UP8QJR,5.7,3.16,1
VLQ2VRLJJ,VY9VCYJRP,16.83,6.44,0
VLQ2VRLJJ,20R0ULR920,8.56,2.95,0
VLQ2VRLJJ,VLVUYYRRQ,1.03,1.57,1
VLQ2VRLJJ,URPP0YGLG,7.18,3.18,0
VLQ2VRLJJ,VQ892R28C,0.0,2.28,1
VLQ2VRLJJ,209CJRG222,0.28,2.59,0
VLQ2VRLJJ,20C09Y0L8Y,3.55,9.63,0
VLQ2VRLJJ,20VQ2U8J9U,0.63,1.95,1
VLQ2VRLJJ,VVVV8P9UY,0.0,2.38,1
VLQ2VRLJJ,VYC9Q2Y9R,14.33,10.81,1
VLQ2VRLJJ,VJ9UR00YY,8.95,0.82,0
VLQ2VRLJJ,208LRVLGRR,2.38,0.27,1
VLQ2VRLJJ,UPVVQURGJ,7.41,2.53,1
VLQ2VRLJJ,VV9C0JY9U,17.06,1.82,1
VLQ2VRLJJ,9Q2PCRJ89,0.66,0.0,0
VLQ2VRLJJ,LJ2PYVL2Y,8.32,0.0,1
VLQ2VRLJJ,LGVCJCGRP,0.0,31.86,0
VLQ2VRLJJ,898CRCCR9,17.23,0.0,1
VLQ2VRLJJ,GJ9LQY2LR,0.95,0.0,0
GJ9LQY2LR,Y2YGV8YL8,0.82,0.0,1
GJ9LQY2LR,V0QP2JC8U,0.0,0.0,0
GJ9LQY2LR,CUJGYP2JP,0.0,1.69,0
GJ9LQY2LR,VL808LV80,0.0,0.12,0
GJ9LQY2LR,20LYJ0JR28,0.0,0.46,1
GJ9LQY2LR,VPUUVYP0U,0.0,0.0,0
GJ9LQY2LR,VYJYV9QL0,0.0,6.24,1
GJ9LQY2LR,200G8C2QJU,0.0,0.46,0
GJ9LQY2LR,VLVCUG0UC,0.0,11.95,1
GJ9LQY2LR,J8V82G8VY,0.0,2.45,0
GJ9LQY2LR,VQP29RV82,0.0,0.0,0
GJ9LQY2LR,V9VUY2CL2,0.0,0.0,1
GJ9LQY2LR,20Y8QRGGJ8,0.0,1.07,1
GJ9LQY2LR,20Y8CVJQ8G,0.0,0.0,1
GJ9LQY2LR,200G2UCVCP,15.33,1.06,0
GJ9LQY2LR,V8RGCCJRY,0.0,0.0,0
GJ9LQY2LR,UV02PCPQQ,0.0,8.04,1
GJ9LQY2LR,VYYJ2VCVJ,0.0,0.0,0
GJ9LQY2LR,JPRR22LRC,0.0,2.52,0
GJ9LQY2LR,20J9RG0V2G,0.0,0.0,1
GJ9LQY2LR,20RJCQQYPG,0.0,0.0,0
GJ9LQY2LR,VL0GVPGPQ,0.0,0.0,1
GJ9LQY2LR,20Y2VLPUJJ,0.0,1.5,1
GJ9LQY2LR,VYRQJGQGL,0.0,5.41,1
GJ9LQY2LR,VYCY2GYVG,0.0,4.88,1
GJ9LQY2LR,UVLV2CL8Q,0.0,0.66,0
GJ9LQY2LR,VYYCUUYGJ,1.04,2.04,1
GJ9LQY2LR,VJUQ8CQU8,0.0,0.28,0
GJ9LQY2LR,V8UU0UJPC,0.0,0.0,0
GJ9LQY2LR,VPLV0Q08G,0.0,8.56,1
GJ9LQY2LR,8VVLPVYUC,0.0,9.7,0
GJ9LQY2LR,QR89QY99P,0.0,22.65,0
GJ9LQY2LR,20CGGC8GG0,0.0,13.58,0
GJ9LQY2LR,URPQRR2C2,0.0,1.06,1
URPQRR2C2,U2JCLQV0G,10.14,13.8,0
URPQRR2C2,20Y8JJ0CL8,5.18,16.43,1
URPQRR2C2,VYRCV90UJ,12.17,6.11,1
URPQRR2C2,20LYU8JLRP,4.24,10.24,1
URPQRR2C2,80UP9LRG,8.1,11.01,0
URPQRR2C2,VYRCJUJVG,14.2,4.03,1
URPQRR2C2,PGYYP00Y2,2.73,3.05,1
URPQRR2C2,CC90GR9R9,3.27,3.92,0
URPQRR2C2,UV9Q88P20,0.0,13.01,0
URPQRR2C2,202GLY99C0,19.63,36.63,1
URPQRR2C2,UV0PLR2GG,5.26,4.66,1
URPQRR2C2,VYRV8CQRR,7.88,1.85,1
URPQRR2C2,UUYYYPYQQ,17.18,8.18,1
URPQRR2C2,VYJ20298Y,3.25,6.17,1
URPQRR2C2,VQYC022P2,4.03,2.82,1
URPQRR2C2,URJJJ0GUG,29.45,5.2,0
URPQRR2C2,VQYRQ9QRL,5.88,1.08,1
URPQRR2C2,QVQYYJ9C8,4.34,0.11,0
URPQRR2C2,20PC9LQJVV,6.52,4.23,0
URPQRR2C2,V28PQL200,1.84,10.12,0
URPQRR2C2,V2GL8CU2J,10.66,0.0,0
URPQRR2C2,V2QU0YJ9J,4.41,6.41,1
URPQRR2C2,VYRRPRCQR,0.0,5.81,0
URPQRR2C2,2909LYJ9,0.04,0.43,1
URPQRR2C2,20P92LJ9UC,3.67,4.85,1
URPQRR2C2,L92PQQRR2,23.78,15.78,1
URPQRR2C2,VVP8299LQ,9.83,0.0,1
VVP8299LQ,VL2J9J9LP,21.85,3.56,0
VVP8299LQ,8G9GY0LC,10.87,2.87,0
VVP8299LQ,209UU22JUR,3.32,1.86,0
VVP8299LQ,G2JJUYV8V,11.27,8.46,0
VVP8299LQ,RJ8VVYY0L,7.31,15.49,1
VVP8299LQ,PYV0JJU2,2.62,3.9,0
VVP8299LQ,V9GC2VQ8U,11.74,0.0,0
VVP8299LQ,VPYCR2R2L,4.53,4.47,1
VVP8299LQ,J2CRURQYQ,6.02,9.38,0
VVP8299LQ,QPYGUC902,0.55,13.71,1
VVP8299LQ,L9UQ8LLGU,7.41,14.41,1
VVP8299LQ,209Q28RGL8,27.36,4.96,0
VVP8299LQ,UR2PR9R8U,6.26,2.74,0
VVP8299LQ,UYC2PVPYY,8.13,0.78,1
VVP8299LQ,CQRL2PVPP,13.02,0.0,0
VVP8299LQ,VVP8L2L8V,4.34,4.41,1
VVP8299LQ,JVL9RGQVC,5.25,7.89,0
VVP8299LQ,YPJQCU088,0.28,3.87,0
VVP8299LQ,C99JP8YJL,3.55,5.74,1
VVP8299LQ,8GRCGVQ82,1.21,2.88,1
VVP8299LQ,UUVPGCCGR,1.6,4.06,1
VVP8299LQ,VQVP8GJL2,5.99,6.81,0
VVP8299LQ,20Q0QCYU2J,24.96,7.53,0
VVP8299LQ,209CQC0088,2.49,3.31,0
VVP8299LQ,VLYPP9Y99,0.36,0.0,1
VVP8299LQ,G2CLCLYR,4.21,1.67,0
VVP8299LQ,LLV9JUUUU,0.66,5.77,0
VVP8299LQ,J0RJ2Q2YL,0.78,0.41,1
VVP8299LQ,V8002Y92U,2.86,3.86,1
VVP8299LQ,UYC2CLUV9,4.96,2.72,1
VVP8299LQ,UGCPGRQRR,10.41,8.05,1
VVP8299LQ,20Y9VCUJC9,0.0,12.96,0
VVP8299LQ,2082V8RUVQ,0.0,2.23,1
2082V8RUVQ,UVPYQ9GQL,11.18,5.7,0
2082V8RUVQ,Q9U2UQCQC,4.2,8.5,1
2082V8RUVQ,YPY8PYU0P,3.51,0.02,1
2082V8RUVQ,UYVL2UGPV,2.36,0.92,0
2082V8RUVQ,LCGY80LGG,5.75,8.4,1
2082V8RUVQ,20Y8CC9PJC,1.89,0.64,1
2082V8RUVQ,VUVJPRVGC,0.04,1.49,0
2082V8RUVQ,UJGLPRLG9,6.41,0.71,1
2082V8RUVQ,200G0CVCVQ,28.13,2.13,0
2082V8RUVQ,R8099YCPJ,1.92,10.44,1
2082V8RUVQ,VV28UPUQ,4.56,8.27,0
2082V8RUVQ,20LYQJ9JYV,4.21,2.25,0
2082V8RUVQ,VGJ208JUQ,6.31,1.1,0
2082V8RUVQ,V8VQV08YU,2.21,1.21,1
2082V8RUVQ,U8CQQQUGV,3.36,0.0,0
2082V8RUVQ,VR89Q0CC9,6.96,3.06,1
2082V8RUVQ,V8URG0RVR,1.07,1.12,1
2082V8RUVQ,20L9RG0Y9C,0.82,0.66,0
2082V8RUVQ,L0PLUU808,6.41,0.0,1
2082V8RUVQ,CLQ0JGV29,0.9,19.24,1
2082V8RUVQ,209QQJUQ9G,3.13,1.89,1
2082V8RUVQ,PQC9JVG2Y,0.87,5.06,0
2082V8RUVQ,GQ9LGYVCC,1.03,0.0,1
2082V8RUVQ,20RQ8GY2LY,2.59,2.88,1
2082V8RUVQ,20CG2GRUCJ,3.67,0.0,1
2082V8RUVQ,UJ89GLP2Y,2.15,0.58,0
2082V8RUVQ,20RQPLGU8G,3.81,8.98,1
2082V8RUVQ,20Y8Y9RR9G,2.71,3.27,1
2082V8RUVQ,V088C9JYR,33.88,6.89,0
2082V8RUVQ,20RRRLU820,2.6,0.78,0
2082V8RUVQ,UC88VPGJY,1.64,0.0,0
2082V8RUVQ,UYCPJ8PV,10.67,0.0,1
2082V8RUVQ,PQUPURL9V,1.54,0.0,0
PQUPURL9V,CRLJUU28R,5.78,6.38,0
PQUPURL9V,UC20J2JL2,2.95,0.0,0
PQUPURL9V,2LJLJLYJL,20.15,0.0,0
PQUPURL9V,VCV0V9VRU,11.06,16.06,1
PQUPURL9V,L8JGGLR00,6.95,4.61,0
PQUPURL9V,8CQQRUPR2,2.07,38.18,1
PQUPURL9V,LJJ0R0QCL,11.7,6.27,0
PQUPURL9V,JRVYVYYCJ,6.65,14.91,0
PQUPURL9V,VJRQGRGV8,9.38,7.21,1
PQUPURL9V,9YP2Y02C8,4.06,0.27,0
PQUPURL9V,282PJJGL9,4.84,0.1,0
PQUPURL9V,2099G82RP8,7.31,5.52,1
PQUPURL9V,U2P0JR0GR,5.73,9.73,0
PQUPURL9V,209P9R29GJ,2.6,7.82,1
PQUPURL9V,V2YV0PJLL,10.34,8.2,1
PQUPURL9V,2RV0PG,3.84,1.41,1
PQUPURL9V,CYL88QY9,13.41,4.25,0
PQUPURL9V,9C282YPR,1.17,1.26,1
PQUPURL9V,R29UUVVP0,2.41,0.73,0
PQUPURL9V,20PQYQPPUL,3.46,0.11,1
PQUPURL9V,LL28U88YU,5.52,5.41,0
PQUPURL9V,22UQYU2UV,6.41,0.11,0
PQUPURL9V,RV2CCPJRY,6.69,4.54,1
PQUPURL9V,UR2CQUVVQ,25.13,22.0,1
PQUPURL9V,YQ0LRCY0G,8.46,7.83,0
PQUPURL9V,C0URJGL9J,2.58,0.53,0
PQUPURL9V,8GGVQY82C,20.18,22.18,0
PQUPURL9V,LV2YC0YG2,7.56,7.99,0
PQUPURL9V,2YJG2JLYL,4.43,5.26,0
PQUPURL9V,YVYRCYRLV,3.75,3.42,1
PQUPURL9V,UJGGRPGG0,0.0,34.26,0
UJGGRPGG0,CLYUQCJLJ,2.39,0.4,0
UJGGRPGG0,VYJ92PC0C,0.48,3.28,1
UJGGRPGG0,VL2UYJCLP,2.62,1.17,1
UJGGRPGG0,VLVCCLU09,12.23,2.55,1
UJGGRPGG0,200G9CQUJR,3.17,0.0,0
UJGGRPGG0,PJG9Q9R2G,6.91,9.34,0
UJGGRPGG0,VGQ0JQGCJ,8.58,0.98,0
UJGGRPGG0,VYJ09YVYR,7.81,9.85,1
UJGGRPGG0,LU9CGQRYU,4.41,5.53,1
UJGGRPGG0,CC2PRG80V,0.0,23.76,1
UJGGRPGG0,VQYGV2PVJ,0.75,0.53,1
UJGGRPGG0,VL8082VUV,0.85,1.95,0
UJGGRPGG0,2800GLU2,0.0,0.0,0
UJGGRPGG0,RQPLRCGV2,2.44,3.49,0
UJGGRPGG0,VYJ8PLGJC,4.49,4.16,1
UJGGRPGG0,V22UQGPR9,4.33,0.16,1
UJGGRPGG0,JPC8YPGPL,0.71,0.0,1
UJGGRPGG0,8LG0URGVQ,7.1,1.09,0
UJGGRPGG0,VQYGYUJVL,0.18,1.04,1
UJGGRPGG0,R8L8GVJQ2,6.41,2.39,0
UJGGRPGG0,VYRV9VU9G,1.88,0.0,1
UJGGRPGG0,UVV9YUCQU,1.6,0.23,0
UJGGRPGG0,PQ9JQR8CL,4.28,6.21,0
UJGGRPGG0,2022Q2LY2G,20.24,21.24,1
UJGGRPGG0,20RQLG22VP,0.46,0.0,0
UJGGRPGG0,UULVPQLQV,2.24,0.57,1
UJGGRPGG0,LLGYQYGL,7.29,18.29,0
UJGGRPGG0,200G9QQLQR,1.88,0.11,1
UJGGRPGG0,VYJ0GQ2VQ,4.93,2.2,1
UJGGRPGG0,VQ00RP08P,2.19,6.59,1
UJGGRPGG0,C9RUGY9Q9,22.71,0.0,1
UJGGRPGG0,UJ2LLU0CU,2.49,0.0,0
UJGGRPGG0,V2LLL922,0.0,17.5,0
UJGGRPGG0,9G8QQ20P9,11.25,0.0,1
9G8QQ20P9,22PLGURPJ,4.1,0.77,0
9G8QQ20P9,22YQGJ2U,4.73,0.64,1
9G8QQ20P9,PLL2GYYVV,19.24,6.4,0
9G8QQ20P9,VL88V0R20,3.41,0.68,1
9G8QQ20P9,VVQLU2LC,5.41,8.41,0
9G8QQ20P9,2PRQVGG0V,1.28,0.35,0
9G8QQ20P9,P8RR9U2LG,0.57,0.0,1
9G8QQ20P9,2892YL8YJ,1.16,1.84,0
9G8QQ20P9,P9CQCGL2,0.28,0.0,1
9G8QQ20P9,8P20L82LG,1.67,0.0,0
9G8QQ20P9,PGU29UPL2,9.77,0.0,1
9G8QQ20P9,VLVJY8U8Q,3.41,2.07,1
9G8QQ20P9,80PQVRJ2J,3.41,1.96,1
9G8QQ20P9,LJLG2VLU0,6.74,0.0,1
9G8QQ20P9,URY2UVGPL,2.57,0.56,1
9G8QQ20P9,RCGRJJG2,3.03,7.91,1
9G8QQ20P9,CCQGU0V2R,31.06,3.53,0
9G8QQ20P9,82GPQV0LU,0.2,0.12,0
9G8QQ20P9,VYJ2002QL,0.43,0.56,1
9G8QQ20P9,U2CVRJL2U,3.56,8.56,1
9G8QQ20P9,VL2UYCY9J,1.82,1.89,1
9G8QQ20P9,20LYUGLC8U,4.03,1.24,1
9G8QQ20P9,VL8G800Q8,2.77,3.41,0
9G8QQ20P9,LVY9V2JGP,13.82,7.91,0
9G8QQ20P9,LLVUULRLY,2.41,0.11,0
9G8QQ20P9,VLVCUY22Q,6.96,0.0,1
9G8QQ20P9,QC9002QC,2.88,2.59,1
9G8QQ20P9,9PRPPYC0Q,2.27,24.27,1
9G8QQ20P9,PGVP9QP2Y,0.11,1.99,0
9G8QQ20P9,PPL80URL,2.38,0.0,1
9G8QQ20P9,YPC2CUJRJ,0.0,9.87,0
YPC2CUJRJ,C29VQJ22C,14.63,1.07,0
YPC2CUJRJ,VPYCU2VV9,18.0,16.19,1
YPC2CUJRJ,YL8GG2JUL,0.63,3.31,0
YPC2CUJRJ,GUPQQCUQV,0.16,0.0,0
YPC2CUJRJ,U890JR8UY,4.13,3.22,0
YPC2CUJRJ,20U80V9CYY,10.17,1.73,1
YPC2CUJRJ,890QLPLC0,3.27,2.16,1
YPC2CUJRJ,CLR92JCR9,0.0,0.89,0
YPC2CUJRJ,2VYP9VG9Y,4.17,1.12,0
YPC2CUJRJ,VPCU282CL,1.52,2.59,0
YPC2CUJRJ,UVVU8Y2Y2,2.06,2.18,1
YPC2CUJRJ,VL2VUCUCP,9.35,5.17,1
YPC2CUJRJ,209UCPV2CC,33.05,9.05,0
YPC2CUJRJ,20Y2JPRJPV,4.18,7.31,0
YPC2CUJRJ,288U2CP2Y,30.46,1.54,0
YPC2CUJRJ,20Y2UQ8LQR,7.32,2.7,0
YPC2CUJRJ,V2P02Y9V8,8.64,0.73,0
YPC2CUJRJ,V8J8VVCLL,13.26,20.37,1
YPC2CUJRJ,VPL2J9QRL,4.3,2.67,1
YPC2CUJRJ,8JVPCQC8R,2.56,0.0,0
YPC2CUJRJ,20U2VRUJV9,11.03,3.78,1
YPC2CUJRJ,20GY2LPUCJ,8.49,1.07,1
YPC2CUJRJ,JJ0UC0UU0,0.76,1.29,0
YPC2CUJRJ,JY9QGUVCL,13.98,0.98,1
YPC2CUJRJ,UVG08C99Q,7.63,0.91,0
YPC2CUJRJ,C8V8U0VLP,21.65,6.31,0
YPC2CUJRJ,V9CGLQUPG,26.1,0.71,0
YPC2CUJRJ,VCQ2U92Q8,33.57,3.99,0
YPC2CUJRJ,VCRLY2JG8,9.4,3.41,0
VCRLY2JG8,200G902PUR,0.34,0.46,1
VCRLY2JG8,200G9RYRG2,0.32,2.73,1
VCRLY2JG8,VYLJJRRYR,1.44,0.4,0
VCRLY2JG8,VL2U0L29Y,2.25,7.35,1
VCRLY2JG8,VYJ8RCJ92,1.26,6.13,1
VCRLY2JG8,20Y8CQGG9Y,2.78,4.28,0
VCRLY2JG8,JPY888Q88,0.61,4.27,0
VCRLY2JG8,L9GRQQG8R,6.81,3.41,0
VCRLY2JG8,JR8YJUYCV,4.81,2.82,1
VCRLY2JG8,208Y9ULP8Y,1.09,1.99,1
VCRLY2JG8,2029VPJP08,0.11,3.7,0
VCRLY2JG8,9GCG082PJ,1.68,3.1,0
VCRLY2JG8,200G92RLLY,1.57,2.76,1
VCRLY2JG8,U0VCU9P,0.5,4.42,0
VCRLY2JG8,URPRYLJR9,2.95,0.89,1
VCRLY2JG8,UJV9UV8RJ,11.41,1.53,1
VCRLY2JG8,200G8UQVCP,3.17,3.06,1
VCRLY2JG8,200G2002GQ,3.88,10.18,1
VCRLY2JG8,CCUQ8PYVR,0.73,2.49,0
VCRLY2JG8,200G9PUC99,0.66,1.68,0
VCRLY2JG8,200GPPQLV9,10.27,9.27,0
VCRLY2JG8,VYJ99JJLC,18.28,1.34,0
VCRLY2JG8,20LYLURPQR,5.07,1.25,0
VCRLY2JG8,200G8GQCQP,1.44,8.1,1
VCRLY2JG8,200G2V90PJ,0.61,5.41,1
VCRLY2JG8,200G90ULPR,0.32,11.62,1
VCRLY2JG8,C2PJPQVV2,2.88,0.84,0
VCRLY2JG8,VRPR9L0Y2,0.69,9.24,1
VCRLY2JG8,20Y8L9C8PL,0.68,1.73,0
VCRLY2JG8,VQL8VY290,1.07,8.63,1
VQL8VY290,2Q9CPRV8,1.35,0.22,0
VQL8VY290,PGRRQ0GLP,2.5,2.93,1
VQL8VY290,UY9800U,2.28,7.81,0
VQL8VY290,GY9UR,0.12,2.1,0
VQL8VY290,2UR8UPPRP,2.15,1.2,1
2UR8UPPRP,URV2GGRPU,2.18,1.45,0
2UR8UPPRP,QYYPPYCJJ,0.99,3.39,0
2UR8UPPRP,VYJRPULV0,0.74,5.39,1
2UR8UPPRP,VQYL2UYUG,0.77,0.64,0
2UR8UPPRP,VLG222GQJ,4.16,7.17,1
2UR8UPPRP,20RQPY9LQ8,1.95,2.1,1
2UR8UPPRP,V0QJY8PV9,0.0,1.17,1
2UR8UPPRP,VQYQU8JLG,0.0,1.21,1
2UR8UPPRP,29G9RUCQL,0.0,0.52,0
2UR8UPPRP,QPCC8JPLL,0.36,1.64,1
2UR8UPPRP,VYRUJURCQ,2.25,0.09,1
2UR8UPPRP,VL2VP22CJ,2.51,0.0,0
2UR8UPPRP,VYRU8RP8J,1.07,4.39,1
2UR8UPPRP,20LLL9RCYJ,2.06,0.96,1
2UR8UPPRP,200G9JGRP0,2.53,7.88,1
2UR8UPPRP,VL80V28G8,0.96,2.76,0
2UR8UPPRP,UYVG8J2P2,0.0,3.07,0
2UR8UPPRP,VYRUQL9V9,3.07,0.49,1
2UR8UPPRP,VL82Y9YL2,0.25,6.46,1
2UR8UPPRP,20LYVP8QGR,2.46,4.02,1
2UR8UPPRP,200G2QLUYP,0.82,1.7,1
2UR8UPPRP,J2CQL8290,0.45,3.18,0
2UR8UPPRP,200GYLCPLV,0.0,2.63,0
2UR8UPPRP,VYRJYPQ02,1.02,1.13,1
2UR8UPPRP,20LL2RQ8CR,2.21,6.76,0
2UR8UPPRP,VLVLQ0JGJ,3.09,3.77,1
2UR8UPPRP,VCCCYC029,0.39,14.44,0
2UR8UPPRP,URRULQ92P,2.9,5.89,0
2UR8UPPRP,2008V2JR80,0.0,3.61,0
2008V2JR80,RR0YYJ88R,3.77,7.41,0
2008V2JR80,ULYYVPJ0G,5.45,9.99,0
2008V2JR80,P0LP0000C,11.51,22.02,1
2008V2JR80,V8VCVJCVP,9.27,2.53,0
2008V2JR80,RLJ9CGC0V,3.53,1.37,1
2008V2JR80,YQVY0RJVU,0.34,0.82,0
2008V2JR80,UCV8RYYCL,16.6,46.52,1
2008V2JR80,UUYRVJ8G2,5.28,4.88,1
2008V2JR80,VC9G9CCLG,13.99,6.69,0
2008V2JR80,200GPUQ9RQ,11.28,23.3,1
2008V2JR80,200G8VJVQQ,11.52,8.6,0
2008V2JR80,20RQL90VJP,18.14,2.78,0
2008V2JR80,VY9QUGYQP,49.88,43.81,1
2008V2JR80,C0VCQPR0P,0.82,4.17,0
2008V2JR80,UVJP92L28,2.28,1.17,1
2008V2JR80,QPLLUQJ00,2.57,8.81,0
2008V2JR80,LRPLLUVGC,4.01,1.94,0
2008V2JR80,CYLC99V9Y,13.07,16.41,0
2008V2JR80,JQ8RQUJQV,10.96,1.86,1
2008V2JR80,V8C8UV2VL,11.17,6.2,1
2008V2JR80,20CQJQRYQU,8.93,12.23,1
2008V2JR80,L2880J2QJ,17.75,5.77,0
2008V2JR80,C2LJPPRG,3.7,2.86,0
2008V2JR80,URCUVULPQ,20.76,17.21,0
2008V2JR80,V98CR2098,7.4,6.2,1
2008V2JR80,VU8UGY2L0,13.66,3.78,1
2008V2JR80,200GPYQRLV,8.41,1.89,1
2008V2JR80,20Y8RYRUY2,13.92,3.48,0
2008V2JR80,ULRJL9C80,20.13,2.28,0
2008V2JR80,JGL89JGLJ,1.09,0.77,1
2008V2JR80,GLP9LUYU,15.02,0.0,0
GLP9LUYU,YYL8JP8L2,0.63,0.67,1
GLP9LUYU,VY0QUVRQU,6.72,0.47,1
GLP9LUYU,L9RC0LRJG,6.6,1.96,1
GLP9LUYU,GQUUQ998Y,1.85,0.68,0
GLP9LUYU,LRUVL9VU8,6.03,8.18,1
GLP9LUYU,YRGJVR2VV,2.16,0.0,0
GLP9LUYU,UGPPVYLJQ,1.96,2.63,0
GLP9LUYU,YYVJ0VLC9,14.62,9.8,0
GLP9LUYU,VL888QUQG,2.85,2.31,1
GLP9LUYU,J2LY029UJ,0.7,28.45,1
GLP9LUYU,LVG2J882,1.62,6.97,1
GLP9LUYU,YQVQ8CJG8,1.92,0.0,1
GLP9LUYU,RVJQVLGUU,1.77,0.0,0
GLP9LUYU,9CY9G2UY,0.0,0.36,1
GLP9LUYU,RCLGQR8UC,3.52,0.03,0
GLP9LUYU,202LL2YLCR,0.28,1.81,1
GLP9LUYU,RG0RR8P8Q,2.47,0.0,1
GLP9LUYU,22YQJP9Q9,0.51,0.0,1
GLP9LUYU,RULL292YC,0.0,0.0,1
GLP9LUYU,VQYLGL0L8,17.9,7.9,0
GLP9LUYU,20GG2Q2P2J,0.0,2.32,1
GLP9LUYU,VJGG9QR2G,3.43,0.49,1
GLP9LUYU,CPJ298P2Y,14.18,6.16,0
GLP9LUYU,Y2098GQVJ,0.52,4.86,1
GLP9LUYU,J9PPYLJVC,1.4,2.0,0
GLP9LUYU,CYQQJUYCY,3.35,4.57,1
GLP9LUYU,VQ08YJYRG,0.77,0.71,1
GLP9LUYU,RUGQP99LV,1.95,0.0,1
GLP9LUYU,VQJQYP2C,0.0,7.46,0
GLP9LUYU,YJ20PU2PU,0.0,6.84,0
GLP9LUYU,YQCLYRYP,9.05,0.0,1
YQCLYRYP,2LQGCJQ98,12.95,1.95,0
YQCLYRYP,2QRR2GCY0,2.23,1.23,1
YQCLYRYP,2J8CU0P8C,1.18,13.91,1
YQCLYRYP,YUU0PVVJ2,2.66,2.95,1
YQCLYRYP,2YV8CPLGG,1.24,0.65,1
YQCLYRYP,800UVPJYR,1.1,0.49,0
YQCLYRYP,QCLJ0R20V,0.64,0.68,0
YQCLYRYP,P09UQ0YJQ,1.17,2.38,0
YQCLYRYP,J89YVG2U,4.7,3.7,1
YQCLYRYP,899RV92Y0,0.1,1.41,0
YQCLYRYP,C29VLGRJ8,2.92,9.41,1
YQCLYRYP,RL9GPGQ02,0.19,1.67,0
